,Race,Age,EaseofUse,Effectiveness,Satisfaction,Sex,UsefulCount,Review,Sideeffect
14969,3,4,1.0,0.5,3.0,1,0.09999999999999999,0.0,3
14971,0,5,0.5,0.5,3.0,0,0.04285714285714286,0.0,3
14973,2,4,1.0,1.0,1.0,0,0.06428571428571428,0.0,5
14979,0,7,0.5,0.5,2.0,0,0.05714285714285714,0.0,4
14981,3,2,1.0,1.0,4.0,0,0.02142857142857143,1.0,2
14983,3,7,0.5,0.25,3.0,0,0.02142857142857143,0.0,3
14987,2,5,1.0,0.5,5.0,0,0.007142857142857143,1.0,1
14989,1,7,0.0,0.0,1.0,0,0.09285714285714286,0.0,5
14993,1,3,1.0,0.5,1.0,0,0.02857142857142857,0.0,5
14995,0,4,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
14997,0,6,1.0,0.75,3.0,0,0.03571428571428571,0.0,3
15001,2,6,0.5,0.0,1.0,1,0.03571428571428571,0.0,5
15003,3,3,0.25,0.75,3.0,1,0.09285714285714286,0.0,3
15005,2,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
15007,1,5,1.0,1.0,3.0,0,0.049999999999999996,0.0,3
15009,1,7,0.0,0.5,1.0,1,0.03571428571428571,0.0,5
15013,3,6,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
15015,2,6,1.0,1.0,2.0,0,0.07857142857142857,0.0,4
15017,3,8,0.25,0.5,1.0,1,0.0,0.0,5
15023,3,6,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
15025,1,5,1.0,0.75,4.0,0,0.007142857142857143,1.0,2
15027,1,6,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
15029,1,7,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
15033,3,7,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
15035,3,5,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
15041,1,8,1.0,0.5,3.0,1,0.04285714285714286,0.0,3
15043,2,4,1.0,0.25,3.0,0,0.007142857142857143,0.0,3
15047,3,6,0.5,0.5,3.0,1,0.007142857142857143,1.0,3
15049,3,7,1.0,0.75,4.0,1,0.02142857142857143,1.0,2
15053,2,5,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
15059,3,4,0.75,0.75,1.0,1,0.04285714285714286,0.0,5
15063,0,6,0.5,0.0,1.0,1,0.014285714285714285,0.0,5
15065,2,6,1.0,1.0,3.0,1,0.03571428571428571,1.0,3
15067,1,7,0.0,0.0,1.0,0,0.04285714285714286,0.0,5
15069,2,6,1.0,0.75,1.0,1,0.049999999999999996,0.0,5
15071,3,6,1.0,1.0,3.0,1,0.007142857142857143,0.0,3
15073,0,4,1.0,0.75,4.0,1,0.09285714285714286,1.0,2
15075,1,5,0.5,0.75,3.0,0,0.014285714285714285,1.0,3
15077,3,5,1.0,1.0,4.0,0,0.02142857142857143,1.0,2
15079,1,6,0.75,0.75,1.0,0,0.03571428571428571,0.0,5
15087,2,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
15089,0,4,0.25,0.25,1.0,1,0.0,0.0,5
15090,2,4,0.5,0.75,1.0,0,0.11428571428571428,0.0,5
15091,1,6,0.75,0.5,2.0,0,0.02857142857142857,0.0,4
15092,2,6,0.25,0.5,3.0,0,0.02142857142857143,1.0,3
15093,2,5,1.0,1.0,3.0,0,0.007142857142857143,1.0,3
15094,3,5,0.5,0.25,1.0,0,0.08571428571428572,0.0,5
15096,3,6,1.0,0.5,3.0,1,0.06428571428571428,0.0,3
15098,3,7,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
15099,0,7,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
15100,3,6,1.0,0.5,1.0,0,0.02142857142857143,0.0,5
15101,3,7,0.75,0.75,3.0,1,0.02142857142857143,0.0,3
15104,3,4,1.0,0.75,4.0,1,0.014285714285714285,1.0,2
15106,2,4,1.0,1.0,3.0,0,0.10714285714285714,0.0,3
15107,3,5,1.0,0.5,3.0,1,0.03571428571428571,1.0,3
15108,2,5,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
15110,2,4,1.0,1.0,1.0,0,0.08571428571428572,0.0,5
15111,3,7,0.75,0.5,3.0,1,0.09999999999999999,0.0,3
15112,2,4,1.0,0.0,1.0,0,0.05714285714285714,0.0,5
15115,2,6,0.75,0.75,2.0,0,0.10714285714285714,0.0,4
15116,2,7,1.0,1.0,1.0,0,0.03571428571428571,0.0,5
15119,3,4,1.0,0.75,4.0,0,0.04285714285714286,1.0,2
15120,0,5,1.0,1.0,5.0,0,0.05714285714285714,1.0,1
15121,3,5,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
15122,2,7,1.0,0.75,4.0,0,0.06428571428571428,1.0,2
15123,0,5,0.5,1.0,4.0,0,0.05714285714285714,1.0,2
15124,3,5,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
15125,0,4,1.0,0.5,4.0,0,0.03571428571428571,1.0,2
15126,3,8,0.75,0.0,1.0,0,0.02857142857142857,0.0,5
15129,3,6,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
15130,0,7,0.0,1.0,1.0,0,0.05714285714285714,0.0,5
15131,2,6,0.25,0.5,3.0,1,0.02142857142857143,0.0,3
15132,3,5,0.75,0.5,3.0,0,0.03571428571428571,0.0,3
15133,2,5,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
15134,1,6,1.0,0.75,3.0,0,0.049999999999999996,0.0,3
15136,1,6,1.0,0.0,1.0,0,0.007142857142857143,0.0,5
15138,2,7,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
15141,2,8,1.0,0.75,5.0,0,0.014285714285714285,1.0,1
15142,1,6,0.75,0.75,2.0,1,0.02857142857142857,0.0,4
15143,0,7,0.75,1.0,5.0,1,0.02857142857142857,1.0,1
15144,0,5,0.75,0.25,1.0,0,0.06428571428571428,0.0,5
15146,0,5,0.75,0.75,2.0,0,0.05714285714285714,0.0,4
15147,3,7,1.0,1.0,4.0,0,0.007142857142857143,1.0,2
15148,1,7,0.75,0.75,3.0,1,0.02142857142857143,0.0,3
15149,2,5,0.25,0.75,1.0,1,0.02857142857142857,0.0,5
15150,1,6,0.75,0.75,4.0,1,0.0,1.0,2
15151,1,8,0.75,0.75,1.0,0,0.02857142857142857,0.0,5
15152,1,4,0.5,0.5,2.0,0,0.04285714285714286,0.0,4
15153,1,4,0.25,0.25,2.0,0,0.02142857142857143,0.0,4
15154,2,4,0.5,1.0,5.0,0,0.0,1.0,1
15156,3,5,1.0,0.25,1.0,1,0.05714285714285714,0.0,5
15157,0,3,1.0,1.0,2.0,1,0.05714285714285714,0.0,4
15158,2,6,1.0,1.0,5.0,1,0.0,1.0,1
15159,2,8,0.75,0.25,2.0,1,0.014285714285714285,0.0,4
15160,2,6,0.75,0.75,4.0,0,0.014285714285714285,1.0,2
15161,2,4,1.0,0.5,3.0,1,0.007142857142857143,0.0,3
15162,2,3,1.0,0.5,4.0,0,0.0,1.0,2
15165,0,6,1.0,0.75,3.0,1,0.02857142857142857,0.0,3
15166,2,7,0.5,0.5,3.0,1,0.0,0.0,3
15167,2,7,0.75,0.0,2.0,1,0.0,0.0,4
15171,0,3,1.0,1.0,5.0,1,0.014285714285714285,1.0,1
15172,0,5,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
15174,1,6,1.0,0.75,4.0,1,0.007142857142857143,1.0,2
15175,1,4,0.0,0.25,1.0,0,0.02142857142857143,0.0,5
15176,1,4,0.75,0.75,3.0,0,0.06428571428571428,0.0,3
15178,0,5,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
15179,3,6,1.0,0.75,5.0,1,0.007142857142857143,1.0,1
15180,3,7,0.5,0.25,1.0,0,0.03571428571428571,0.0,5
15181,0,4,1.0,1.0,5.0,1,0.007142857142857143,1.0,1
15183,3,5,1.0,0.75,4.0,0,0.03571428571428571,1.0,2
15184,0,6,0.75,0.75,1.0,0,0.07142857142857142,0.0,5
15185,3,5,0.5,0.25,1.0,0,0.03571428571428571,0.0,5
15186,0,4,0.75,0.25,3.0,0,0.04285714285714286,0.0,3
15187,1,6,0.75,0.75,2.0,0,0.05714285714285714,0.0,4
15188,0,5,1.0,1.0,5.0,0,0.014285714285714285,1.0,1
15189,3,5,1.0,1.0,1.0,0,0.05714285714285714,0.0,5
15190,3,4,1.0,1.0,3.0,0,0.02857142857142857,1.0,3
15191,1,6,0.5,0.5,3.0,1,0.014285714285714285,0.0,3
15192,1,6,0.0,0.5,1.0,0,0.007142857142857143,0.0,5
15193,0,5,1.0,1.0,1.0,0,0.08571428571428572,0.0,5
15195,3,8,1.0,1.0,4.0,1,0.02857142857142857,1.0,2
15196,3,6,0.5,0.5,2.0,0,0.049999999999999996,0.0,4
15197,2,5,0.0,0.25,1.0,1,0.09285714285714286,0.0,5
15198,1,8,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
15199,2,6,0.0,0.0,1.0,0,0.14285714285714285,0.0,5
15200,3,4,0.75,0.5,1.0,0,0.07857142857142857,0.0,5
15201,0,6,0.75,0.75,1.0,0,0.11428571428571428,0.0,5
15202,2,7,1.0,0.75,4.0,1,0.1357142857142857,1.0,2
15203,3,6,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
15204,3,7,1.0,1.0,5.0,1,0.11428571428571428,1.0,1
15205,3,5,0.25,0.25,1.0,0,0.10714285714285714,0.0,5
15206,3,4,0.5,1.0,3.0,1,0.07857142857142857,0.0,3
15208,1,6,1.0,1.0,5.0,0,0.06428571428571428,1.0,1
15209,2,4,1.0,0.5,3.0,0,0.09999999999999999,0.0,3
15210,2,3,1.0,0.75,5.0,0,0.03571428571428571,1.0,1
15211,3,6,1.0,0.0,1.0,0,0.07142857142857142,0.0,5
15214,1,5,0.25,0.25,2.0,1,0.04285714285714286,0.0,4
15215,2,5,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
15216,1,4,0.0,0.0,1.0,1,0.09999999999999999,0.0,5
15217,1,7,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
15218,1,6,0.75,0.5,1.0,1,0.09999999999999999,0.0,5
15219,3,6,0.75,0.0,1.0,0,0.11428571428571428,0.0,5
15220,3,6,0.0,0.0,1.0,1,0.15714285714285714,0.0,5
15221,3,5,1.0,0.75,5.0,1,0.08571428571428572,1.0,1
15222,1,5,1.0,0.0,1.0,0,0.07142857142857142,0.0,5
15223,3,4,1.0,0.0,1.0,0,0.11428571428571428,0.0,5
15224,3,4,0.5,0.5,1.0,0,0.04285714285714286,0.0,5
15225,0,6,0.5,0.5,2.0,0,0.11428571428571428,0.0,4
15227,1,5,1.0,0.75,2.0,1,0.14285714285714285,0.0,4
15228,2,8,0.5,0.5,3.0,1,0.02857142857142857,1.0,3
15229,3,6,1.0,0.5,4.0,0,0.04285714285714286,1.0,2
15230,1,6,0.0,0.0,1.0,1,0.08571428571428572,0.0,5
15231,3,5,1.0,0.5,1.0,0,0.21428571428571427,0.0,5
15234,1,4,1.0,1.0,5.0,0,0.09999999999999999,1.0,1
15235,1,8,1.0,1.0,2.0,1,0.07857142857142857,0.0,4
15236,2,6,0.0,0.0,1.0,0,0.06428571428571428,0.0,5
15237,0,7,0.0,0.0,1.0,0,0.1357142857142857,0.0,5
15239,0,4,0.5,0.25,1.0,1,0.08571428571428572,0.0,5
15240,3,3,0.5,0.75,3.0,1,0.11428571428571428,1.0,3
15241,1,5,0.75,0.75,3.0,0,0.08571428571428572,0.0,3
15242,2,6,1.0,0.0,1.0,1,0.12142857142857143,0.0,5
15244,1,6,0.75,0.75,2.0,1,0.03571428571428571,0.0,4
15245,3,8,1.0,0.25,1.0,1,0.11428571428571428,0.0,5
15246,3,4,0.75,0.75,2.0,0,0.12857142857142856,0.0,4
15248,2,7,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
15249,1,4,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
15250,0,5,1.0,1.0,4.0,1,0.05714285714285714,1.0,2
15251,0,4,0.5,0.75,4.0,0,0.07857142857142857,1.0,2
15253,0,4,0.75,0.75,4.0,0,0.09285714285714286,1.0,2
15255,2,5,0.5,0.25,1.0,0,0.09285714285714286,0.0,5
15256,3,4,1.0,1.0,5.0,1,0.07857142857142857,1.0,1
15257,0,6,1.0,1.0,4.0,1,0.05714285714285714,1.0,2
15258,2,3,1.0,0.75,3.0,0,0.12142857142857143,0.0,3
15259,0,5,0.0,0.5,1.0,0,0.11428571428571428,0.0,5
15260,3,8,1.0,0.75,1.0,0,0.07142857142857142,0.0,5
15261,3,7,0.0,0.75,1.0,0,0.09999999999999999,0.0,5
15262,2,6,0.75,0.75,3.0,0,0.07142857142857142,0.0,3
15263,0,7,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
15264,3,2,0.75,0.0,1.0,1,0.02142857142857143,0.0,5
15265,1,7,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
15266,2,6,0.75,0.5,2.0,1,0.09999999999999999,0.0,4
15268,0,5,1.0,0.75,3.0,0,0.049999999999999996,0.0,3
15269,2,6,1.0,0.5,3.0,0,0.09999999999999999,0.0,3
15270,2,6,0.0,0.0,1.0,0,0.08571428571428572,0.0,5
15271,3,6,0.0,0.75,1.0,0,0.12142857142857143,0.0,5
15272,2,7,1.0,0.75,4.0,1,0.05714285714285714,1.0,2
15273,0,7,1.0,0.0,1.0,1,0.03571428571428571,0.0,5
15275,2,6,0.75,0.5,3.0,0,0.03571428571428571,1.0,3
15276,2,7,1.0,1.0,5.0,0,0.05714285714285714,1.0,1
15278,1,8,0.75,0.25,2.0,1,0.03571428571428571,0.0,4
15279,1,4,0.75,0.75,2.0,0,0.049999999999999996,0.0,4
15280,1,5,1.0,0.5,3.0,0,0.007142857142857143,1.0,3
15281,2,5,0.5,0.5,1.0,1,0.21428571428571427,0.0,5
15283,2,4,1.0,0.5,3.0,0,0.1357142857142857,0.0,3
15284,3,5,0.5,0.0,1.0,0,0.10714285714285714,0.0,5
15286,2,4,1.0,0.75,4.0,0,0.08571428571428572,1.0,2
15287,2,5,0.75,0.5,3.0,0,0.14285714285714285,0.0,3
15288,2,5,1.0,0.25,1.0,0,0.11428571428571428,0.0,5
15289,0,5,0.5,0.5,1.0,0,0.10714285714285714,0.0,5
15290,3,4,0.75,0.75,1.0,0,0.09285714285714286,0.0,5
15291,3,5,0.75,0.75,4.0,0,0.10714285714285714,1.0,2
15293,0,6,0.0,0.25,1.0,1,0.05714285714285714,0.0,5
15294,3,5,1.0,0.5,3.0,0,0.04285714285714286,0.0,3
15295,2,7,0.25,0.25,2.0,0,0.02857142857142857,0.0,4
15296,0,8,0.75,0.5,4.0,1,0.02142857142857143,1.0,2
15298,3,4,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
15299,1,5,1.0,1.0,5.0,1,0.03571428571428571,1.0,1
15300,2,7,0.25,0.25,2.0,0,0.05714285714285714,0.0,4
15301,3,6,0.5,0.5,2.0,0,0.07857142857142857,0.0,4
15302,0,6,0.0,0.25,1.0,1,0.049999999999999996,0.0,5
15303,1,5,0.5,0.25,1.0,0,0.16428571428571428,0.0,5
15304,1,6,0.75,0.25,1.0,0,0.08571428571428572,0.0,5
15306,3,7,0.0,0.0,1.0,0,0.03571428571428571,0.0,5
15307,1,7,0.0,0.0,1.0,0,0.41428571428571426,0.0,5
15308,0,6,1.0,0.5,1.0,1,0.44285714285714284,0.0,5
15309,2,3,0.5,0.0,1.0,0,0.08571428571428572,0.0,5
15311,3,6,0.5,0.25,1.0,0,0.37142857142857144,0.0,5
15312,0,8,0.75,0.5,4.0,1,0.03571428571428571,1.0,2
15314,2,6,1.0,0.75,3.0,1,0.16428571428571428,0.0,3
15316,3,6,0.75,0.25,1.0,0,0.2857142857142857,0.0,5
15319,1,5,1.0,1.0,5.0,0,0.02857142857142857,1.0,1
15321,2,3,0.75,0.75,4.0,0,0.07857142857142857,1.0,2
15322,0,6,0.75,0.75,3.0,0,0.049999999999999996,1.0,3
15323,1,7,0.5,0.5,4.0,0,0.02857142857142857,1.0,2
15324,3,6,1.0,0.25,1.0,0,0.3857142857142857,0.0,5
15325,0,6,0.75,0.75,1.0,0,0.12857142857142856,0.0,5
15326,3,6,1.0,0.5,4.0,0,0.09285714285714286,1.0,2
15327,3,3,1.0,0.75,4.0,0,0.03571428571428571,1.0,2
15328,3,5,0.75,0.25,1.0,0,0.04285714285714286,0.0,5
15330,1,4,0.75,0.75,3.0,1,0.03571428571428571,1.0,3
15331,1,5,1.0,0.25,1.0,0,0.05714285714285714,0.0,5
15332,1,5,1.0,1.0,3.0,0,0.05714285714285714,0.0,3
15333,0,5,1.0,0.0,1.0,1,0.049999999999999996,0.0,5
15334,1,5,0.5,0.5,2.0,1,0.02857142857142857,0.0,4
15335,3,4,1.0,0.5,3.0,1,0.07857142857142857,0.0,3
15336,3,5,1.0,0.75,4.0,0,0.09285714285714286,1.0,2
15337,0,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
15338,2,6,1.0,1.0,5.0,0,0.07857142857142857,1.0,1
15339,2,6,0.75,0.75,1.0,1,0.11428571428571428,0.0,5
15342,3,6,1.0,0.5,2.0,0,0.049999999999999996,0.0,4
15343,1,5,1.0,1.0,3.0,1,0.07857142857142857,1.0,3
15344,3,6,0.0,0.5,2.0,1,0.06428571428571428,0.0,4
15345,3,7,1.0,0.0,1.0,1,0.03571428571428571,0.0,5
15348,0,5,1.0,1.0,3.0,0,0.02142857142857143,0.0,3
15349,1,6,0.75,0.75,1.0,0,0.03571428571428571,0.0,5
15350,1,5,0.75,0.75,1.0,0,0.08571428571428572,0.0,5
15352,2,4,1.0,0.75,5.0,0,0.02857142857142857,1.0,1
15353,3,5,1.0,1.0,5.0,1,0.02857142857142857,1.0,1
15355,3,5,0.5,0.75,3.0,0,0.08571428571428572,0.0,3
15356,1,8,0.5,0.5,2.0,0,0.02142857142857143,0.0,4
15357,2,6,1.0,0.5,1.0,0,0.10714285714285714,0.0,5
15358,2,4,1.0,0.75,4.0,1,0.03571428571428571,1.0,2
15359,2,8,0.75,0.25,2.0,0,0.007142857142857143,0.0,4
15360,2,6,0.75,0.5,1.0,1,0.17857142857142858,0.0,5
15361,3,4,1.0,0.75,3.0,0,0.1357142857142857,0.0,3
15362,0,5,0.5,0.0,1.0,0,0.07857142857142857,0.0,5
15363,0,3,0.75,0.75,3.0,1,0.049999999999999996,0.0,3
15370,1,7,1.0,1.0,1.0,0,0.12142857142857143,0.0,5
15371,0,5,1.0,1.0,2.0,0,0.06428571428571428,0.0,4
15372,0,5,1.0,1.0,5.0,1,0.04285714285714286,1.0,1
15375,3,5,1.0,0.0,1.0,1,0.11428571428571428,0.0,5
15377,1,4,0.75,0.75,1.0,0,0.06428571428571428,0.0,5
15378,2,6,1.0,0.0,1.0,1,0.049999999999999996,0.0,5
15379,1,6,0.75,0.75,4.0,1,0.02857142857142857,1.0,2
15381,3,5,1.0,0.0,1.0,0,0.007142857142857143,0.0,5
15382,2,8,1.0,1.0,5.0,0,0.04285714285714286,1.0,1
15385,0,3,0.0,0.0,1.0,1,0.07142857142857142,0.0,5
15386,0,6,0.75,0.5,2.0,0,0.08571428571428572,0.0,4
15388,3,7,0.5,0.0,1.0,0,0.02142857142857143,0.0,5
15389,3,7,0.75,0.75,3.0,0,0.07142857142857142,0.0,3
15391,3,5,0.75,0.5,1.0,0,0.12857142857142856,0.0,5
15392,3,6,0.25,0.25,1.0,0,0.06428571428571428,0.0,5
15393,2,6,1.0,0.25,1.0,0,0.09285714285714286,0.0,5
15394,1,6,0.0,0.0,1.0,0,0.09999999999999999,0.0,5
15396,3,4,0.75,0.75,3.0,1,0.07142857142857142,1.0,3
15397,3,5,0.75,0.0,1.0,1,0.15714285714285714,0.0,5
15398,0,4,1.0,0.0,1.0,0,0.09285714285714286,0.0,5
15400,2,5,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
15401,3,4,0.75,0.75,4.0,0,0.05714285714285714,1.0,2
15402,0,6,1.0,1.0,5.0,1,0.0,1.0,1
15406,3,5,0.75,0.5,4.0,1,0.007142857142857143,1.0,2
15407,2,3,1.0,1.0,5.0,1,0.07857142857142857,1.0,1
15408,3,5,0.5,0.5,2.0,0,0.14285714285714285,0.0,4
15416,2,5,1.0,0.0,1.0,0,0.12857142857142856,0.0,5
15417,1,6,0.5,0.5,1.0,1,0.12142857142857143,0.0,5
15420,1,5,1.0,1.0,1.0,0,0.049999999999999996,0.0,5
15421,3,6,0.75,0.5,3.0,0,0.11428571428571428,1.0,3
15422,0,6,1.0,1.0,5.0,0,0.12857142857142856,1.0,1
15424,1,3,0.75,1.0,2.0,1,0.11428571428571428,0.0,4
15425,2,6,1.0,1.0,1.0,0,0.15,0.0,5
15426,3,5,1.0,1.0,5.0,1,0.11428571428571428,1.0,1
15428,3,6,0.0,0.5,1.0,0,0.14285714285714285,0.0,5
15429,1,5,1.0,1.0,1.0,0,0.10714285714285714,0.0,5
15430,1,7,1.0,0.75,3.0,1,0.12857142857142856,0.0,3
15431,3,7,0.75,0.5,3.0,1,0.02857142857142857,1.0,3
15432,2,8,0.25,0.25,1.0,1,0.22857142857142856,0.0,5
15433,3,7,0.5,0.5,1.0,0,0.014285714285714285,0.0,5
15434,3,5,0.5,0.5,1.0,1,0.05714285714285714,0.0,5
15435,0,4,1.0,0.75,1.0,1,0.24285714285714285,0.0,5
15436,1,6,0.75,0.75,1.0,1,0.17857142857142858,0.0,5
15437,2,5,1.0,1.0,3.0,0,0.16428571428571428,0.0,3
15438,3,6,0.5,0.25,1.0,0,0.24285714285714285,0.0,5
15439,2,5,0.5,0.0,1.0,0,0.10714285714285714,0.0,5
15440,1,4,1.0,0.75,4.0,0,0.07857142857142857,1.0,2
15441,2,6,0.0,0.0,1.0,0,0.12142857142857143,0.0,5
15442,1,8,1.0,1.0,1.0,1,0.05714285714285714,0.0,5
15443,3,7,1.0,0.5,3.0,1,0.014285714285714285,0.0,3
15445,2,5,0.75,0.75,4.0,1,0.1357142857142857,1.0,2
15446,1,6,0.0,0.0,1.0,1,0.1357142857142857,0.0,5
15447,2,6,0.75,0.5,3.0,1,0.04285714285714286,0.0,3
15448,3,5,1.0,1.0,5.0,0,0.049999999999999996,1.0,1
15449,0,6,1.0,1.0,1.0,0,0.17857142857142858,0.0,5
15450,1,5,0.75,0.75,1.0,0,0.16428571428571428,0.0,5
15452,2,7,1.0,0.75,4.0,1,0.0,1.0,2
15453,2,6,0.0,0.0,1.0,0,0.12857142857142856,0.0,5
15454,3,6,0.0,0.0,1.0,0,0.1357142857142857,0.0,5
15455,3,6,0.75,0.25,1.0,1,0.08571428571428572,0.0,5
15456,3,7,0.75,0.0,1.0,1,0.12142857142857143,0.0,5
15457,3,3,1.0,1.0,1.0,0,0.07142857142857142,0.0,5
15458,2,4,0.75,0.75,1.0,1,0.06428571428571428,0.0,5
15459,2,4,1.0,0.5,3.0,1,0.0,1.0,3
15461,1,5,0.75,0.75,1.0,0,0.12857142857142856,0.0,5
15462,1,4,1.0,1.0,3.0,0,0.15714285714285714,0.0,3
15463,0,6,1.0,1.0,3.0,0,0.18571428571428572,0.0,3
15465,0,6,0.75,0.5,1.0,0,0.1357142857142857,0.0,5
15466,3,5,1.0,1.0,4.0,1,0.06428571428571428,1.0,2
15467,3,6,1.0,0.75,4.0,1,0.18571428571428572,1.0,2
15468,1,6,0.75,0.75,1.0,0,0.12857142857142856,0.0,5
15469,3,5,0.75,0.75,2.0,0,0.10714285714285714,0.0,4
15470,1,6,0.75,0.75,2.0,0,0.12857142857142856,0.0,4
15471,3,6,1.0,0.75,5.0,1,0.06428571428571428,1.0,1
15472,3,4,1.0,0.5,1.0,1,0.0,0.0,5
15473,0,4,1.0,0.5,1.0,1,0.15,0.0,5
15474,3,5,1.0,0.75,4.0,1,0.12857142857142856,1.0,2
15475,3,4,0.5,0.25,3.0,1,0.07142857142857142,0.0,3
15476,0,5,0.0,0.0,1.0,1,0.07857142857142857,0.0,5
15477,3,7,0.75,0.75,2.0,0,0.11428571428571428,0.0,4
15481,3,5,1.0,1.0,1.0,0,0.09285714285714286,0.0,5
15482,2,7,1.0,1.0,5.0,1,0.05714285714285714,1.0,1
15483,2,6,0.75,0.0,1.0,0,0.1357142857142857,0.0,5
15484,2,7,0.5,0.0,1.0,0,0.12857142857142856,0.0,5
15485,0,8,1.0,1.0,5.0,1,0.0,1.0,1
15486,0,6,1.0,1.0,5.0,0,0.09285714285714286,1.0,1
15487,2,7,1.0,1.0,4.0,1,0.12857142857142856,1.0,2
15488,3,3,0.75,0.0,1.0,0,0.12142857142857143,0.0,5
15489,2,3,0.25,0.25,2.0,1,0.0,0.0,4
15490,1,3,0.25,0.25,2.0,1,0.014285714285714285,0.0,4
15492,3,5,1.0,1.0,4.0,1,0.06428571428571428,1.0,2
15493,1,7,0.5,0.0,1.0,0,0.14285714285714285,0.0,5
15494,2,6,1.0,0.5,1.0,1,0.15714285714285714,0.0,5
15495,0,6,1.0,1.0,5.0,0,0.08571428571428572,1.0,1
15496,3,6,1.0,1.0,3.0,0,0.09999999999999999,0.0,3
15498,1,2,1.0,0.75,5.0,0,0.049999999999999996,1.0,1
15499,2,4,1.0,0.5,2.0,1,0.09285714285714286,0.0,4
15502,0,4,1.0,0.75,4.0,0,0.02857142857142857,1.0,2
15505,2,3,1.0,0.5,2.0,0,0.06428571428571428,0.0,4
15506,1,7,0.0,0.5,1.0,1,0.07142857142857142,0.0,5
15507,3,5,1.0,0.75,3.0,1,0.049999999999999996,0.0,3
15508,2,6,0.5,0.5,3.0,1,0.014285714285714285,0.0,3
15509,3,7,1.0,1.0,5.0,0,0.0,1.0,1
15510,3,6,0.0,0.0,1.0,0,0.07857142857142857,0.0,5
15513,1,6,1.0,0.5,1.0,0,0.07142857142857142,0.0,5
15514,2,5,0.25,0.5,3.0,0,0.03571428571428571,1.0,3
15515,2,8,1.0,0.75,4.0,0,0.007142857142857143,1.0,2
15516,2,5,1.0,0.0,1.0,1,0.0,0.0,5
15517,2,8,1.0,1.0,5.0,0,0.03571428571428571,1.0,1
15518,2,5,1.0,0.0,1.0,0,0.05714285714285714,0.0,5
15520,1,5,0.75,0.0,1.0,0,0.02857142857142857,0.0,5
15521,0,5,1.0,0.0,1.0,0,0.02142857142857143,0.0,5
15522,2,6,0.75,0.5,2.0,0,0.02857142857142857,0.0,4
15523,3,7,0.0,0.25,2.0,0,0.02857142857142857,0.0,4
15524,2,5,1.0,1.0,3.0,0,0.0,0.0,3
15525,2,6,0.75,0.25,1.0,0,0.08571428571428572,0.0,5
15527,1,6,0.75,0.75,3.0,1,0.03571428571428571,0.0,3
15528,3,5,0.5,0.25,1.0,0,0.07142857142857142,0.0,5
15530,0,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
15531,1,6,0.75,0.5,2.0,1,0.03571428571428571,0.0,4
15532,3,6,0.5,0.5,4.0,0,0.0,1.0,2
15533,3,7,1.0,1.0,1.0,0,0.09285714285714286,0.0,5
15535,2,6,0.5,0.5,1.0,0,0.049999999999999996,0.0,5
15536,3,5,0.5,0.5,2.0,0,0.03571428571428571,0.0,4
15537,0,6,0.5,0.5,2.0,1,0.049999999999999996,0.0,4
15538,0,5,0.0,1.0,1.0,1,0.06428571428571428,0.0,5
15539,2,5,0.75,0.75,4.0,0,0.03571428571428571,1.0,2
15540,2,5,0.75,0.75,1.0,0,0.014285714285714285,0.0,5
15541,1,6,0.75,0.5,3.0,0,0.02857142857142857,1.0,3
15542,3,5,0.0,0.0,1.0,0,0.02857142857142857,0.0,5
15543,0,6,0.75,0.5,2.0,1,0.09285714285714286,0.0,4
15545,3,7,1.0,1.0,2.0,1,0.05714285714285714,0.0,4
15546,3,6,1.0,1.0,5.0,0,0.007142857142857143,1.0,1
